subject,exercise_id,act__x_mean,act__x_std,act__x_min,act__x_max,act__x_med,act__x_iqr,act__x_skew,act__x_kurt,act__x_energy,act__y_mean,act__y_std,act__y_min,act__y_max,act__y_med,act__y_iqr,act__y_skew,act__y_kurt,act__y_energy,act__z_mean,act__z_std,act__z_min,act__z_max,act__z_med,act__z_iqr,act__z_skew,act__z_kurt,act__z_energy,act__mag_mean,act__mag_std,act__mag_min,act__mag_max,act__mag_med,act__mag_iqr,act__mag_skew,act__mag_kurt,act__mag_energy,act__corr_xy,act__corr_xz,act__corr_yz,act__T,acw__x_mean,acw__x_std,acw__x_min,acw__x_max,acw__x_med,acw__x_iqr,acw__x_skew,acw__x_kurt,acw__x_energy,acw__y_mean,acw__y_std,acw__y_min,acw__y_max,acw__y_med,acw__y_iqr,acw__y_skew,acw__y_kurt,acw__y_energy,acw__z_mean,acw__z_std,acw__z_min,acw__z_max,acw__z_med,acw__z_iqr,acw__z_skew,acw__z_kurt,acw__z_energy,acw__mag_mean,acw__mag_std,acw__mag_min,acw__mag_max,acw__mag_med,acw__mag_iqr,acw__mag_skew,acw__mag_kurt,acw__mag_energy,acw__corr_xy,acw__corr_xz,acw__corr_yz,acw__T,pm__T,pm__P,pm__g_mean,pm__g_std,pm__g_min,pm__g_max,pm__g_med,pm__g_iqr,pm__frame_mean_mean,pm__frame_mean_std,pm__frame_mean_min,pm__frame_mean_max,pm__frame_mean_med,pm__frame_mean_iqr,pm__frame_std_mean,pm__frame_std_std,pm__frame_std_min,pm__frame_std_max,pm__frame_std_med,pm__frame_std_iqr,pm__frame_energy_mean,pm__frame_energy_std,pm__frame_energy_min,pm__frame_energy_max,pm__frame_energy_med,pm__frame_energy_iqr,pm__frame_active_mean,pm__frame_active_std,pm__frame_active_min,pm__frame_active_max,pm__frame_active_med,pm__frame_active_iqr,pm__frame_diff_mean,pm__frame_diff_std,pm__frame_diff_min,pm__frame_diff_max,pm__frame_diff_med,pm__frame_diff_iqr,dc__T,dc__P,dc__g_mean,dc__g_std,dc__g_min,dc__g_max,dc__g_med,dc__g_iqr,dc__frame_mean_mean,dc__frame_mean_std,dc__frame_mean_min,dc__frame_mean_max,dc__frame_mean_med,dc__frame_mean_iqr,dc__frame_std_mean,dc__frame_std_std,dc__frame_std_min,dc__frame_std_max,dc__frame_std_med,dc__frame_std_iqr,dc__frame_energy_mean,dc__frame_energy_std,dc__frame_energy_min,dc__frame_energy_max,dc__frame_energy_med,dc__frame_energy_iqr,dc__frame_active_mean,dc__frame_active_std,dc__frame_active_min,dc__frame_active_max,dc__frame_active_med,dc__frame_active_iqr,dc__frame_diff_mean,dc__frame_diff_std,dc__frame_diff_min,dc__frame_diff_max,dc__frame_diff_med,dc__frame_diff_iqr
1,1,-0.49451108043575587,0.11052352516185637,-0.703125,-0.21875,-0.515625,0.1875,0.499926531258046,-0.8517439448089399,0.2567566582879421,-0.6372369795552902,0.21166673878028672,-1.03125,-0.203125,-0.703125,0.375,0.5503492416807328,-1.1041497027830076,0.4508737764186315,0.25337869347858527,0.449611379983559,-0.625,0.9375,0.3125,0.765625,-0.3483373885311147,-1.0779296395245361,0.2663511553196351,0.985794583645369,0.04680415453421228,0.8502354912757994,1.225243120007209,0.9750300476139184,0.05807253463250284,0.9503026025238106,1.0388586109878055,0.9739815900262088,0.28056815818461667,-0.06265139514548038,0.9183873414821274,6701,0.300702801243226,0.14680475114240765,-0.046875,0.546875,0.359375,0.296875,-0.6350097967680542,-1.1041839003200198,0.11197380963350734,-0.11726470353841249,0.08635214154469044,-0.5,0.0,-0.078125,0.046875,-1.188765472571334,-0.05458219008091936,0.021207703045306024,0.840071624960153,0.03611670601652353,0.578125,1.0,0.84375,0.0625,0.10509603177215979,-0.007651755935508486,0.707024751516676,0.916539686186827,0.012699127530745665,0.7907238080549996,1.0582405430123154,0.9176279287516265,0.011056772388145508,-0.22956438844278843,23.810803025977183,0.8402062641954893,0.8001815203296008,-0.8147451415332496,-0.434525598398914,6274,967,512,44.21807943381592,146.55127703808992,0.0,1949.0,0.0,10.0,44.21807943381592,3.2929242618888845,35.0234375,54.005859375,44.10546875,4.4521484375,146.2820643161144,8.245672241643634,132.93467827776263,170.6201147924164,144.69784432461722,10.79418199994194,23432.515350310237,2686.8538605224458,19064.974609375,31768.892578125,22867.201171875,3663.671875,0.34800567153567735,0.02133337548323198,0.291015625,0.404296875,0.345703125,0.02734375,3.0456315508540373,1.7008184145730425,0.0,16.5078125,2.8779296875,1.8564453125,630,192,0.7647198206018518,0.1984146768579459,0.0,0.9638,0.8662,0.23649999999999993,0.7647198206018518,0.011455173068675857,0.7378796875000001,0.7947973958333333,0.7650421875,0.01753710937499997,0.19743036088855911,0.016075310324316302,0.15164676208672867,0.23828506290152907,0.19753822281972744,0.022820501826813,0.6241647880139715,0.012122262967759997,0.59684022625,0.65722462546875,0.623804496953125,0.019407549557291626,0.9810019841269841,0.010173609901867388,0.953125,1.0,0.984375,0.015625,0.02502994419051404,0.011927954595846078,0.0038447916666666713,0.0710328125,0.023201562499999998,0.017519791666666666
1,2,-0.5760452721837633,0.0561979537787402,-0.71875,-0.5,-0.546875,0.109375,-0.6499343377732117,-1.1245286249983601,0.33498636561418343,-0.7800405129011957,0.04752922629266027,-0.859375,-0.65625,-0.796875,0.078125,0.7394352596143422,-0.9047124075640718,0.6107222291191394,0.21290168738200127,0.03351358747366846,0.140625,0.34375,0.203125,0.046875,0.546673241786968,0.018277240461678,0.04645028903545862,0.9959879937508258,0.01291511025839466,0.9334548144527404,1.083546152974113,0.9957183728971761,0.013793561342894778,0.7423810554448893,4.543596324896588,0.9921588837687815,-0.9176718064898818,-0.716121963534777,0.8360702441527171,6356,0.15439587529372273,0.16585298100866203,-0.484375,0.328125,0.21875,0.109375,-1.9131171633463406,2.7920985372049154,0.051345297617174386,-0.5878178499496476,0.036525266806003265,-0.6875,-0.5,-0.59375,0.046875,0.2724107377418259,-0.5070684235131373,0.34686391983467607,-0.7921544561933535,0.035266699446769315,-0.921875,-0.6875,-0.78125,0.046875,-0.44923640551645916,0.10456705769198482,0.6287524225568564,1.013349211766083,0.009220359090886683,0.9702609185162515,1.0647953148375513,1.012254021046595,0.01204512864898688,0.30077686611461285,1.1280510800608265,1.0269616400087067,-0.3636662454592556,0.37890037746796,-0.7868327587041581,5958,919,512,56.61200396150707,179.96825657768213,0.0,1867.0,0.0,6.0,56.61200396150707,8.529156668420953,48.15234375,77.396484375,51.494140625,15.017578125,179.72674722381808,3.758083884342546,173.19841786734574,192.6368335651209,178.95950831189265,4.4571538719326895,35593.49236814812,2235.6643207546936,32321.044921875,42587.09765625,34779.802734375,3176.34375,0.3133947395266594,0.06824965743773997,0.224609375,0.43359375,0.275390625,0.134765625,2.363696129493464,2.447804788882632,0.091796875,14.4296875,1.29296875,2.45947265625,693,192,0.7349610893157767,0.21864674361902323,0.0,0.974,0.7368,0.3134,0.7349610893157767,0.007693422746646686,0.715484375,0.7559354166666666,0.7342354166666668,0.011694791666666537,0.21833610630514733,0.008749538567927343,0.19160025895538563,0.2415941308926191,0.21854385089806055,0.011485375660041625,0.5879742013034361,0.011454507865348962,0.5650421289583334,0.6151533800000001,0.5856769829687499,0.018889104531250034,0.9709295334295336,0.008566265058743082,0.9479166666666666,0.9947916666666666,0.96875,0.015625,0.013009919165462428,0.004995133411985644,0.0016578124999999985,0.032329166666666666,0.012442708333333332,0.006584505208333334
1,3,-0.6239044594390832,0.034718924539227855,-0.703125,-0.5625,-0.609375,0.0625,-0.46541511757942117,-1.4163783850620053,0.39046217822913526,-0.7502685841375151,0.02930718644565753,-0.8125,-0.625,-0.765625,0.0625,0.6092187507151141,-0.8758731596025,0.563761859521072,0.20661188178528347,0.0217526528016152,0.15625,0.328125,0.203125,0.03125,0.5771008538683653,0.7620227737167022,0.04316164759876357,0.9986412972888921,0.010062042443259757,0.9428234275965993,1.0965366287201719,0.9990229601966113,0.011364520647855758,0.9001625375688949,7.859642062196638,0.9973856853489709,-0.8855507481000456,-0.5876895987480436,0.7256403952761412,6632,-0.32655445882920553,0.15064167230119688,-0.734375,0.15625,-0.359375,0.1875,0.8791153737819393,0.08998158802731915,0.12933072801493647,-0.5378864787713091,0.1654894389195554,-1.0,-0.09375,-0.5,0.046875,-2.0336366450424634,2.8846946242342613,0.3167086184389072,-0.7189032848182696,0.28753252349281094,-1.171875,0.625,-0.8125,0.046875,2.3436367175738915,4.26924497628445,0.5994968849886418,1.0221853570281672,0.025948551398571947,0.6935106569116296,1.250976181328006,1.0267420409966663,0.016405571792035945,-1.5191964175482155,24.083909703816143,1.0455362314424854,-0.7503729368846284,0.5118782295095483,-0.9025175664001613,6218,959,512,74.01037253975495,196.02821675231547,0.0,1841.0,0.0,38.0,74.01037253975495,4.152472332054167,60.51953125,79.615234375,75.029296875,4.6083984375,195.9239154903564,4.861900405395365,184.06476331268098,205.08395705993038,197.0398639680654,7.441207526903895,43904.59700656609,2425.936222552394,38119.841796875,48258.53125,44519.580078125,3678.9169921875,0.39374511209593327,0.01405685203453494,0.353515625,0.42578125,0.39453125,0.01953125,1.7693069872129437,1.769229265358752,0.068359375,18.896484375,1.0966796875,1.443359375,660,192,0.7469734485479796,0.22968582080649474,0.0,0.9809,0.7516,0.3095,0.7469734485479799,0.012562579576704414,0.47487135416666665,0.7666416666666667,0.74753046875,0.00892174479166663,0.2289523433748672,0.01336347024874488,0.20312438188407556,0.45229488003108426,0.2287256202774403,0.014337990685771518,0.6107249091152146,0.009357968663036636,0.4300734615104167,0.6313303828125,0.611134417734375,0.008152631510416675,0.9660037878787879,0.018753188179105186,0.5416666666666666,0.984375,0.96875,0.01041666666666674,0.013058596516186141,0.014959767345872977,0.0026020833333333343,0.2730765625,0.011479687500000002,0.006245833333333331
1,4,-0.05849866727016697,0.018750999808631756,-0.140625,-0.03125,-0.046875,0.015625,-1.9250290657909124,3.9008012151967613,0.0037736940662090124,-0.11616123516395091,0.058830738747002176,-0.296875,-0.046875,-0.09375,0.09375,-0.9683360185833265,-0.10261073945135646,0.01695448837633273,-0.9776044809897405,0.01047616312762814,-1.0,-0.9375,-0.984375,0.015625,1.531540280366847,2.0550440079058285,0.9558202712450966,0.9881956615366541,0.0042176068774968,0.9705125095793459,1.005113877254712,0.9875939433162801,0.002345978461680831,-0.3528465198033243,2.5668889506784103,0.9765484536876383,0.9226538478557074,-0.8814620034774637,-0.8959635902833731,4971,0.35198833154506437,0.03068454590303189,0.25,0.421875,0.359375,0.046875,-0.12820471627716723,-0.5076915843969947,0.12483732690115343,-0.202756169527897,0.02615905130458308,-0.296875,-0.15625,-0.203125,0.03125,-0.41674467698377804,-0.013321843218816465,0.04179436024678112,0.8233335568669528,0.021098647024386227,0.5625,1.046875,0.828125,0.03125,-0.20760637687835856,22.697051454295565,0.6783232987694474,0.9191148389026886,0.01352400925268996,0.6704199360289042,1.1304123279803702,0.9190900731157964,0.009159819416493353,-0.7194790404435849,109.52068402269333,0.8449549859173819,-0.2272041191096033,-0.5974293138741913,0.48418354335478664,4660,719,512,68.72385963577887,153.5480501330698,0.0,1336.0,0.0,37.0,68.72385963577887,1.9864794964199157,61.51171875,72.376953125,69.064453125,2.708984375,153.5076936956076,2.906127170913916,145.38015850751745,160.23630267564187,153.19719020119388,4.1068925183349165,28299.972582905946,1070.8013902475268,24919.08203125,30548.3046875,28234.361328125,1439.14453125,0.4367339621001391,0.010070117246897466,0.3984375,0.458984375,0.4375,0.01171875,1.5901103325208914,0.7779863151323493,0.0,7.806640625,1.4091796875,0.85888671875,464,192,0.7531635124820403,0.20414824570422305,0.0,0.9536,0.8541,0.2662,0.7531635124820402,0.011091303930961804,0.7254598958333335,0.7791062499999999,0.7540593750000001,0.015685416666666563,0.20339580804943985,0.013551179621651768,0.169424004480684,0.24205441685579926,0.20261168809814878,0.018692545365295105,0.6089317827583961,0.011819589348450057,0.5822089855208333,0.63747823265625,0.6088775013541666,0.017422444010416593,0.9784595007183907,0.009009574830237382,0.9479166666666666,1.0,0.9791666666666666,0.01041666666666663,0.017755111591072712,0.009110299950397163,0.002261979166666667,0.09516927083333333,0.01630208333333333,0.01166796875
1,4,-0.05849866727016697,0.018750999808631756,-0.140625,-0.03125,-0.046875,0.015625,-1.9250290657909124,3.9008012151967613,0.0037736940662090124,-0.11616123516395091,0.058830738747002176,-0.296875,-0.046875,-0.09375,0.09375,-0.9683360185833265,-0.10261073945135646,0.01695448837633273,-0.9776044809897405,0.01047616312762814,-1.0,-0.9375,-0.984375,0.015625,1.531540280366847,2.0550440079058285,0.9558202712450966,0.9881956615366541,0.0042176068774968,0.9705125095793459,1.005113877254712,0.9875939433162801,0.002345978461680831,-0.3528465198033243,2.5668889506784103,0.9765484536876383,0.9226538478557074,-0.8814620034774637,-0.8959635902833731,4971,0.35198833154506437,0.03068454590303189,0.25,0.421875,0.359375,0.046875,-0.12820471627716723,-0.5076915843969947,0.12483732690115343,-0.202756169527897,0.02615905130458308,-0.296875,-0.15625,-0.203125,0.03125,-0.41674467698377804,-0.013321843218816465,0.04179436024678112,0.8233335568669528,0.021098647024386227,0.5625,1.046875,0.828125,0.03125,-0.20760637687835856,22.697051454295565,0.6783232987694474,0.9191148389026886,0.01352400925268996,0.6704199360289042,1.1304123279803702,0.9190900731157964,0.009159819416493353,-0.7194790404435849,109.52068402269333,0.8449549859173819,-0.2272041191096033,-0.5974293138741913,0.48418354335478664,4660,719,512,68.72385963577887,153.5480501330698,0.0,1336.0,0.0,37.0,68.72385963577887,1.9864794964199157,61.51171875,72.376953125,69.064453125,2.708984375,153.5076936956076,2.906127170913916,145.38015850751745,160.23630267564187,153.19719020119388,4.1068925183349165,28299.972582905946,1070.8013902475268,24919.08203125,30548.3046875,28234.361328125,1439.14453125,0.4367339621001391,0.010070117246897466,0.3984375,0.458984375,0.4375,0.01171875,1.5901103325208914,0.7779863151323493,0.0,7.806640625,1.4091796875,0.85888671875,602,192,0.7492392225567555,0.2034993769915885,0.0,0.9594,0.8493,0.2662,0.7492392225567552,0.009534556603739374,0.7238520833333334,0.7755578125000001,0.7496333333333334,0.012745182291666546,0.20291168843222138,0.012162868243956987,0.16035420377443027,0.2326456400175451,0.2033362458688077,0.01695845488111819,0.6027714090534158,0.010331282541434705,0.576149908125,0.6326958558854167,0.6030513359375,0.015129843177083324,0.9782322812846067,0.008482071553426873,0.9479166666666666,1.0,0.9791666666666666,0.01041666666666663,0.018939928244592345,0.00840157776218094,0.0024734375000000017,0.055877083333333334,0.017506770833333334,0.010939062500000001
1,4,-0.05849866727016697,0.018750999808631756,-0.140625,-0.03125,-0.046875,0.015625,-1.9250290657909124,3.9008012151967613,0.0037736940662090124,-0.11616123516395091,0.058830738747002176,-0.296875,-0.046875,-0.09375,0.09375,-0.9683360185833265,-0.10261073945135646,0.01695448837633273,-0.9776044809897405,0.01047616312762814,-1.0,-0.9375,-0.984375,0.015625,1.531540280366847,2.0550440079058285,0.9558202712450966,0.9881956615366541,0.0042176068774968,0.9705125095793459,1.005113877254712,0.9875939433162801,0.002345978461680831,-0.3528465198033243,2.5668889506784103,0.9765484536876383,0.9226538478557074,-0.8814620034774637,-0.8959635902833731,4971,0.35198833154506437,0.03068454590303189,0.25,0.421875,0.359375,0.046875,-0.12820471627716723,-0.5076915843969947,0.12483732690115343,-0.202756169527897,0.02615905130458308,-0.296875,-0.15625,-0.203125,0.03125,-0.41674467698377804,-0.013321843218816465,0.04179436024678112,0.8233335568669528,0.021098647024386227,0.5625,1.046875,0.828125,0.03125,-0.20760637687835856,22.697051454295565,0.6783232987694474,0.9191148389026886,0.01352400925268996,0.6704199360289042,1.1304123279803702,0.9190900731157964,0.009159819416493353,-0.7194790404435849,109.52068402269333,0.8449549859173819,-0.2272041191096033,-0.5974293138741913,0.48418354335478664,4660,884,512,75.39323432197398,185.87846323333028,0.0,2088.0,0.0,31.0,75.39323432197398,4.355034640863941,54.46484375,82.220703125,76.3408203125,4.23046875,185.72208540921287,6.256497303957752,152.19610709225807,198.37101116629032,186.91501125686796,6.6213543494894225,40234.942875512585,2802.5443851279556,26130.07421875,45573.248046875,40870.3642578125,2871.8505859375,0.4001917774321267,0.014309847254492032,0.333984375,0.439453125,0.400390625,0.015625,2.5602261466591165,1.6839045565582804,0.0,13.67578125,2.095703125,1.2431640625,464,192,0.7531635124820403,0.20414824570422305,0.0,0.9536,0.8541,0.2662,0.7531635124820402,0.011091303930961804,0.7254598958333335,0.7791062499999999,0.7540593750000001,0.015685416666666563,0.20339580804943985,0.013551179621651768,0.169424004480684,0.24205441685579926,0.20261168809814878,0.018692545365295105,0.6089317827583961,0.011819589348450057,0.5822089855208333,0.63747823265625,0.6088775013541666,0.017422444010416593,0.9784595007183907,0.009009574830237382,0.9479166666666666,1.0,0.9791666666666666,0.01041666666666663,0.017755111591072712,0.009110299950397163,0.002261979166666667,0.09516927083333333,0.01630208333333333,0.01166796875
1,4,-0.05849866727016697,0.018750999808631756,-0.140625,-0.03125,-0.046875,0.015625,-1.9250290657909124,3.9008012151967613,0.0037736940662090124,-0.11616123516395091,0.058830738747002176,-0.296875,-0.046875,-0.09375,0.09375,-0.9683360185833265,-0.10261073945135646,0.01695448837633273,-0.9776044809897405,0.01047616312762814,-1.0,-0.9375,-0.984375,0.015625,1.531540280366847,2.0550440079058285,0.9558202712450966,0.9881956615366541,0.0042176068774968,0.9705125095793459,1.005113877254712,0.9875939433162801,0.002345978461680831,-0.3528465198033243,2.5668889506784103,0.9765484536876383,0.9226538478557074,-0.8814620034774637,-0.8959635902833731,4971,0.35198833154506437,0.03068454590303189,0.25,0.421875,0.359375,0.046875,-0.12820471627716723,-0.5076915843969947,0.12483732690115343,-0.202756169527897,0.02615905130458308,-0.296875,-0.15625,-0.203125,0.03125,-0.41674467698377804,-0.013321843218816465,0.04179436024678112,0.8233335568669528,0.021098647024386227,0.5625,1.046875,0.828125,0.03125,-0.20760637687835856,22.697051454295565,0.6783232987694474,0.9191148389026886,0.01352400925268996,0.6704199360289042,1.1304123279803702,0.9190900731157964,0.009159819416493353,-0.7194790404435849,109.52068402269333,0.8449549859173819,-0.2272041191096033,-0.5974293138741913,0.48418354335478664,4660,884,512,75.39323432197398,185.87846323333028,0.0,2088.0,0.0,31.0,75.39323432197398,4.355034640863941,54.46484375,82.220703125,76.3408203125,4.23046875,185.72208540921287,6.256497303957752,152.19610709225807,198.37101116629032,186.91501125686796,6.6213543494894225,40234.942875512585,2802.5443851279556,26130.07421875,45573.248046875,40870.3642578125,2871.8505859375,0.4001917774321267,0.014309847254492032,0.333984375,0.439453125,0.400390625,0.015625,2.5602261466591165,1.6839045565582804,0.0,13.67578125,2.095703125,1.2431640625,602,192,0.7492392225567555,0.2034993769915885,0.0,0.9594,0.8493,0.2662,0.7492392225567552,0.009534556603739374,0.7238520833333334,0.7755578125000001,0.7496333333333334,0.012745182291666546,0.20291168843222138,0.012162868243956987,0.16035420377443027,0.2326456400175451,0.2033362458688077,0.01695845488111819,0.6027714090534158,0.010331282541434705,0.576149908125,0.6326958558854167,0.6030513359375,0.015129843177083324,0.9782322812846067,0.008482071553426873,0.9479166666666666,1.0,0.9791666666666666,0.01041666666666663,0.018939928244592345,0.00840157776218094,0.0024734375000000017,0.055877083333333334,0.017506770833333334,0.010939062500000001
1,4,-0.05849866727016697,0.018750999808631756,-0.140625,-0.03125,-0.046875,0.015625,-1.9250290657909124,3.9008012151967613,0.0037736940662090124,-0.11616123516395091,0.058830738747002176,-0.296875,-0.046875,-0.09375,0.09375,-0.9683360185833265,-0.10261073945135646,0.01695448837633273,-0.9776044809897405,0.01047616312762814,-1.0,-0.9375,-0.984375,0.015625,1.531540280366847,2.0550440079058285,0.9558202712450966,0.9881956615366541,0.0042176068774968,0.9705125095793459,1.005113877254712,0.9875939433162801,0.002345978461680831,-0.3528465198033243,2.5668889506784103,0.9765484536876383,0.9226538478557074,-0.8814620034774637,-0.8959635902833731,4971,-0.10949219431362288,0.06506995682873107,-0.28125,0.09375,-0.109375,0.09375,0.005734028785872351,-0.5776755377421239,0.016222639897305074,0.9919571995464853,0.012036396874617711,0.953125,1.15625,0.984375,0.015625,3.617526597457478,40.20532258014091,0.9841239605818289,0.007756628292342578,0.04636445793631955,-0.1875,0.125,0.015625,0.0625,-0.45312410384341995,-0.0438719145120281,0.0022098282421943137,1.0012302630667524,0.009715402236132173,0.974904843112906,1.1647701288773677,1.0012199589750497,0.008049830192309093,6.899303543816769,91.81286706122218,1.0025564287213282,0.6335437075960533,-0.6667348271074669,-0.5888051213979075,5733,719,512,68.72385963577887,153.5480501330698,0.0,1336.0,0.0,37.0,68.72385963577887,1.9864794964199157,61.51171875,72.376953125,69.064453125,2.708984375,153.5076936956076,2.906127170913916,145.38015850751745,160.23630267564187,153.19719020119388,4.1068925183349165,28299.972582905946,1070.8013902475268,24919.08203125,30548.3046875,28234.361328125,1439.14453125,0.4367339621001391,0.010070117246897466,0.3984375,0.458984375,0.4375,0.01171875,1.5901103325208914,0.7779863151323493,0.0,7.806640625,1.4091796875,0.85888671875,464,192,0.7531635124820403,0.20414824570422305,0.0,0.9536,0.8541,0.2662,0.7531635124820402,0.011091303930961804,0.7254598958333335,0.7791062499999999,0.7540593750000001,0.015685416666666563,0.20339580804943985,0.013551179621651768,0.169424004480684,0.24205441685579926,0.20261168809814878,0.018692545365295105,0.6089317827583961,0.011819589348450057,0.5822089855208333,0.63747823265625,0.6088775013541666,0.017422444010416593,0.9784595007183907,0.009009574830237382,0.9479166666666666,1.0,0.9791666666666666,0.01041666666666663,0.017755111591072712,0.009110299950397163,0.002261979166666667,0.09516927083333333,0.01630208333333333,0.01166796875
1,4,-0.05849866727016697,0.018750999808631756,-0.140625,-0.03125,-0.046875,0.015625,-1.9250290657909124,3.9008012151967613,0.0037736940662090124,-0.11616123516395091,0.058830738747002176,-0.296875,-0.046875,-0.09375,0.09375,-0.9683360185833265,-0.10261073945135646,0.01695448837633273,-0.9776044809897405,0.01047616312762814,-1.0,-0.9375,-0.984375,0.015625,1.531540280366847,2.0550440079058285,0.9558202712450966,0.9881956615366541,0.0042176068774968,0.9705125095793459,1.005113877254712,0.9875939433162801,0.002345978461680831,-0.3528465198033243,2.5668889506784103,0.9765484536876383,0.9226538478557074,-0.8814620034774637,-0.8959635902833731,4971,-0.10949219431362288,0.06506995682873107,-0.28125,0.09375,-0.109375,0.09375,0.005734028785872351,-0.5776755377421239,0.016222639897305074,0.9919571995464853,0.012036396874617711,0.953125,1.15625,0.984375,0.015625,3.617526597457478,40.20532258014091,0.9841239605818289,0.007756628292342578,0.04636445793631955,-0.1875,0.125,0.015625,0.0625,-0.45312410384341995,-0.0438719145120281,0.0022098282421943137,1.0012302630667524,0.009715402236132173,0.974904843112906,1.1647701288773677,1.0012199589750497,0.008049830192309093,6.899303543816769,91.81286706122218,1.0025564287213282,0.6335437075960533,-0.6667348271074669,-0.5888051213979075,5733,719,512,68.72385963577887,153.5480501330698,0.0,1336.0,0.0,37.0,68.72385963577887,1.9864794964199157,61.51171875,72.376953125,69.064453125,2.708984375,153.5076936956076,2.906127170913916,145.38015850751745,160.23630267564187,153.19719020119388,4.1068925183349165,28299.972582905946,1070.8013902475268,24919.08203125,30548.3046875,28234.361328125,1439.14453125,0.4367339621001391,0.010070117246897466,0.3984375,0.458984375,0.4375,0.01171875,1.5901103325208914,0.7779863151323493,0.0,7.806640625,1.4091796875,0.85888671875,602,192,0.7492392225567555,0.2034993769915885,0.0,0.9594,0.8493,0.2662,0.7492392225567552,0.009534556603739374,0.7238520833333334,0.7755578125000001,0.7496333333333334,0.012745182291666546,0.20291168843222138,0.012162868243956987,0.16035420377443027,0.2326456400175451,0.2033362458688077,0.01695845488111819,0.6027714090534158,0.010331282541434705,0.576149908125,0.6326958558854167,0.6030513359375,0.015129843177083324,0.9782322812846067,0.008482071553426873,0.9479166666666666,1.0,0.9791666666666666,0.01041666666666663,0.018939928244592345,0.00840157776218094,0.0024734375000000017,0.055877083333333334,0.017506770833333334,0.010939062500000001
1,4,-0.05849866727016697,0.018750999808631756,-0.140625,-0.03125,-0.046875,0.015625,-1.9250290657909124,3.9008012151967613,0.0037736940662090124,-0.11616123516395091,0.058830738747002176,-0.296875,-0.046875,-0.09375,0.09375,-0.9683360185833265,-0.10261073945135646,0.01695448837633273,-0.9776044809897405,0.01047616312762814,-1.0,-0.9375,-0.984375,0.015625,1.531540280366847,2.0550440079058285,0.9558202712450966,0.9881956615366541,0.0042176068774968,0.9705125095793459,1.005113877254712,0.9875939433162801,0.002345978461680831,-0.3528465198033243,2.5668889506784103,0.9765484536876383,0.9226538478557074,-0.8814620034774637,-0.8959635902833731,4971,-0.10949219431362288,0.06506995682873107,-0.28125,0.09375,-0.109375,0.09375,0.005734028785872351,-0.5776755377421239,0.016222639897305074,0.9919571995464853,0.012036396874617711,0.953125,1.15625,0.984375,0.015625,3.617526597457478,40.20532258014091,0.9841239605818289,0.007756628292342578,0.04636445793631955,-0.1875,0.125,0.015625,0.0625,-0.45312410384341995,-0.0438719145120281,0.0022098282421943137,1.0012302630667524,0.009715402236132173,0.974904843112906,1.1647701288773677,1.0012199589750497,0.008049830192309093,6.899303543816769,91.81286706122218,1.0025564287213282,0.6335437075960533,-0.6667348271074669,-0.5888051213979075,5733,884,512,75.39323432197398,185.87846323333028,0.0,2088.0,0.0,31.0,75.39323432197398,4.355034640863941,54.46484375,82.220703125,76.3408203125,4.23046875,185.72208540921287,6.256497303957752,152.19610709225807,198.37101116629032,186.91501125686796,6.6213543494894225,40234.942875512585,2802.5443851279556,26130.07421875,45573.248046875,40870.3642578125,2871.8505859375,0.4001917774321267,0.014309847254492032,0.333984375,0.439453125,0.400390625,0.015625,2.5602261466591165,1.6839045565582804,0.0,13.67578125,2.095703125,1.2431640625,464,192,0.7531635124820403,0.20414824570422305,0.0,0.9536,0.8541,0.2662,0.7531635124820402,0.011091303930961804,0.7254598958333335,0.7791062499999999,0.7540593750000001,0.015685416666666563,0.20339580804943985,0.013551179621651768,0.169424004480684,0.24205441685579926,0.20261168809814878,0.018692545365295105,0.6089317827583961,0.011819589348450057,0.5822089855208333,0.63747823265625,0.6088775013541666,0.017422444010416593,0.9784595007183907,0.009009574830237382,0.9479166666666666,1.0,0.9791666666666666,0.01041666666666663,0.017755111591072712,0.009110299950397163,0.002261979166666667,0.09516927083333333,0.01630208333333333,0.01166796875
